invoice_id;branch;city;customer_type;gender;product_line;unit_price;quantity;tax_5_pct;total;date;purchase_hour;payment;cogs;gross_income;rating;customer_profile;customer_id;total_price;recency;frequency;monetary;r_score;f_score;m_score;rfm_score;rfm_score_label;rfm_combination;r_score_label;f_score_label;m_score_label;rfm_label
633-44-8566;A;Yangon;Member;Male;Food And Beverages;49.38;7;17.283;362.943;2019-03-27;20;Credit Card;345.66;17.283;7.3;Yangon_Member_Male;4;345.66;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
504-35-8843;A;Yangon;Normal;Male;Sports And Travel;42.47;1;2.1235;44.5935;2019-01-02;16;Cash;42.47;2.1235;5.7;Yangon_Normal_Male;3;42.47;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
318-68-5053;B;Mandalay;Normal;Female;Health And Beauty;76.99;6;23.097;485.037;2019-02-27;17;Cash;461.94;23.097;6.1;Mandalay_Normal_Female;9;461.93999999999994;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
565-80-5980;C;Naypyitaw;Member;Female;Home And Lifestyle;47.38;4;9.476;198.996;2019-01-23;10;Cash;189.52;9.476;7.1;Naypyitaw_Member_Female;12;189.52;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
225-32-0908;C;Naypyitaw;Normal;Female;Sports And Travel;44.86;10;22.43;471.03;2019-01-26;19;E-Wallet;448.6;22.43;8.2;Naypyitaw_Normal_Female;2;448.6;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
873-51-0671;A;Yangon;Member;Female;Sports And Travel;21.98;7;7.693;161.553;2019-01-10;16;E-Wallet;153.86;7.693;5.1;Yangon_Member_Female;1;153.86;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
152-08-9985;B;Mandalay;Member;Male;Health And Beauty;64.36;9;28.962;608.202;2019-03-12;12;Credit Card;579.24;28.962;8.6;Mandalay_Member_Male;7;579.24;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
512-91-0811;C;Naypyitaw;Normal;Male;Health And Beauty;89.75;1;4.4875;94.2375;2019-02-06;20;Credit Card;89.75;4.4875;6.6;Naypyitaw_Normal_Male;5;89.75;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
594-34-4444;A;Yangon;Normal;Male;Electronic Accessories;97.16;1;4.858;102.018;2019-03-08;20;E-Wallet;97.16;4.858;7.2;Yangon_Normal_Male;3;97.16;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
766-85-7061;B;Mandalay;Normal;Male;Health And Beauty;87.87;10;43.935;922.635;2019-03-29;10;E-Wallet;878.7;43.935;5.1;Mandalay_Normal_Male;11;878.7;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
871-39-9221;C;Naypyitaw;Normal;Female;Electronic Accessories;12.45;6;3.735;78.435;2019-02-09;13;Cash;74.7;3.735;4.1;Naypyitaw_Normal_Female;2;74.69999999999999;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
865-92-6136;A;Yangon;Normal;Male;Food And Beverages;52.75;3;7.9125;166.1625;2019-03-23;10;E-Wallet;158.25;7.9125;9.3;Yangon_Normal_Male;3;158.25;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
733-01-9107;B;Mandalay;Normal;Male;Home And Lifestyle;82.7;6;24.81;521.01;2019-03-05;18;Cash;496.2;24.81;7.4;Mandalay_Normal_Male;11;496.20000000000005;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
163-56-7055;C;Naypyitaw;Member;Male;Fashion Accessories;48.71;1;2.4355;51.1455;2019-03-26;19;Cash;48.71;2.4355;4.1;Naypyitaw_Member_Male;10;48.71;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
189-98-2939;C;Naypyitaw;Normal;Male;Fashion Accessories;78.55;9;35.3475;742.2975;2019-03-01;13;Cash;706.95;35.3475;7.2;Naypyitaw_Normal_Male;5;706.9499999999999;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
551-21-3069;C;Naypyitaw;Normal;Female;Electronic Accessories;23.07;9;10.3815;218.0115;2019-02-01;11;Cash;207.63;10.3815;4.9;Naypyitaw_Normal_Female;2;207.63;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
212-62-1842;A;Yangon;Normal;Male;Food And Beverages;58.26;6;17.478;367.038;2019-03-28;16;Cash;349.56;17.478;9.9;Yangon_Normal_Male;3;349.56;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
716-39-1409;B;Mandalay;Normal;Male;Health And Beauty;30.35;7;10.6225;223.0725;2019-03-19;18;Cash;212.45;10.6225;8.0;Mandalay_Normal_Male;11;212.45000000000002;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
704-48-3927;A;Yangon;Member;Male;Electronic Accessories;88.67;10;44.335;931.035;2019-01-12;14;E-Wallet;886.7;44.335;7.3;Yangon_Member_Male;4;886.7;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
628-34-3388;C;Naypyitaw;Normal;Male;Fashion Accessories;27.38;6;8.214;172.494;2019-01-05;20;Credit Card;164.28;8.214;7.9;Naypyitaw_Normal_Male;5;164.28;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
630-74-5166;A;Yangon;Normal;Male;Sports And Travel;62.13;6;18.639;391.419;2019-03-22;20;Cash;372.78;18.639;7.4;Yangon_Normal_Male;3;372.78000000000003;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
588-01-7461;C;Naypyitaw;Normal;Female;Food And Beverages;33.98;9;15.291;321.111;2019-03-24;10;Cash;305.82;15.291;4.2;Naypyitaw_Normal_Female;2;305.82;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
861-77-0145;C;Naypyitaw;Member;Male;Electronic Accessories;81.97;10;40.985;860.685;2019-03-03;14;Cash;819.7;40.985;9.2;Naypyitaw_Member_Male;10;819.7;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
479-26-8945;B;Mandalay;Member;Female;Sports And Travel;16.49;2;1.649;34.629;2019-02-05;11;E-Wallet;32.98;1.649;4.6;Mandalay_Member_Female;6;32.98;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
210-67-5886;C;Naypyitaw;Member;Female;Health And Beauty;98.21;3;14.7315;309.3615;2019-02-05;10;Credit Card;294.63;14.7315;7.8;Naypyitaw_Member_Female;12;294.63;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
227-78-1148;B;Mandalay;Normal;Female;Fashion Accessories;72.84;7;25.494;535.374;2019-02-15;12;Cash;509.88;25.494;8.4;Mandalay_Normal_Female;9;509.88;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
645-44-1170;A;Yangon;Member;Male;Home And Lifestyle;58.07;9;26.1315;548.7615;2019-01-19;20;E-Wallet;522.63;26.1315;4.3;Yangon_Member_Male;4;522.63;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
237-01-6122;C;Naypyitaw;Member;Female;Home And Lifestyle;80.79;9;36.3555;763.4655;2019-02-01;20;Credit Card;727.11;36.3555;9.5;Naypyitaw_Member_Female;12;727.11;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
225-98-1496;C;Naypyitaw;Normal;Female;Fashion Accessories;27.02;3;4.053;85.113;2019-03-02;13;Credit Card;81.06;4.053;7.1;Naypyitaw_Normal_Female;2;81.06;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
291-32-1427;B;Mandalay;Member;Male;Fashion Accessories;21.94;5;5.485;115.185;2019-03-05;12;E-Wallet;109.7;5.485;5.3;Mandalay_Member_Male;7;109.7;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
659-65-8956;B;Mandalay;Member;Male;Fashion Accessories;51.36;1;2.568;53.928;2019-01-16;15;E-Wallet;51.36;2.568;5.2;Mandalay_Member_Male;7;51.36;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
642-32-2990;A;Yangon;Normal;Female;Food And Beverages;10.96;10;5.48;115.08;2019-02-02;20;E-Wallet;109.6;5.48;6.0;Yangon_Normal_Female;8;109.60000000000001;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
378-24-2715;B;Mandalay;Normal;Male;Home And Lifestyle;53.44;2;5.344;112.224;2019-01-20;20;E-Wallet;106.88;5.344;4.1;Mandalay_Normal_Male;11;106.88;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
638-60-7125;A;Yangon;Normal;Female;Electronic Accessories;99.56;8;39.824;836.304;2019-02-14;17;Credit Card;796.48;39.824;5.2;Yangon_Normal_Female;8;796.48;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
659-36-1684;C;Naypyitaw;Member;Male;Sports And Travel;57.12;7;19.992;419.832;2019-01-12;12;Credit Card;399.84;19.992;6.5;Naypyitaw_Member_Male;10;399.84;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
219-22-9386;B;Mandalay;Member;Male;Sports And Travel;99.96;9;44.982;944.622;2019-03-09;17;Credit Card;899.64;44.982;4.2;Mandalay_Member_Male;7;899.64;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
336-78-2147;C;Naypyitaw;Member;Male;Home And Lifestyle;63.91;8;25.564;536.844;2019-03-13;19;Credit Card;511.28;25.564;4.6;Naypyitaw_Member_Male;10;511.28;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
268-27-6179;B;Mandalay;Member;Female;Fashion Accessories;56.47;8;22.588;474.348;2019-03-09;14;E-Wallet;451.76;22.588;7.3;Mandalay_Member_Female;6;451.76;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
668-90-8900;A;Yangon;Normal;Female;Home And Lifestyle;93.69;7;32.7915;688.6215;2019-03-10;18;Credit Card;655.83;32.7915;4.5;Yangon_Normal_Female;8;655.8299999999999;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
870-54-3162;A;Yangon;Normal;Female;Sports And Travel;32.25;5;8.0625;169.3125;2019-01-27;13;Cash;161.25;8.0625;9.0;Yangon_Normal_Female;8;161.25;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
189-08-9157;C;Naypyitaw;Normal;Female;Fashion Accessories;31.73;9;14.2785;299.8485;2019-01-08;16;Credit Card;285.57;14.2785;5.9;Naypyitaw_Normal_Female;2;285.57;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
663-86-9076;C;Naypyitaw;Member;Female;Food And Beverages;68.54;8;27.416;575.736;2019-01-08;15;E-Wallet;548.32;27.416;8.5;Naypyitaw_Member_Female;12;548.32;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
549-84-7482;B;Mandalay;Normal;Female;Sports And Travel;90.28;9;40.626;853.146;2019-02-08;11;E-Wallet;812.52;40.626;7.2;Mandalay_Normal_Female;9;812.52;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
191-10-6171;B;Mandalay;Normal;Female;Fashion Accessories;39.62;7;13.867;291.207;2019-01-25;13;Cash;277.34;13.867;7.5;Mandalay_Normal_Female;9;277.34;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
802-70-5316;A;Yangon;Member;Female;Sports And Travel;92.13;6;27.639;580.419;2019-03-06;20;Cash;552.78;27.639;8.3;Yangon_Member_Female;1;552.78;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
695-51-0018;B;Mandalay;Normal;Female;Sports And Travel;34.84;4;6.968;146.328;2019-02-10;18;Cash;139.36;6.968;7.4;Mandalay_Normal_Female;9;139.36;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
590-83-4591;B;Mandalay;Member;Male;Electronic Accessories;87.45;6;26.235;550.935;2019-02-17;14;Credit Card;524.7;26.235;8.8;Mandalay_Member_Male;7;524.7;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
483-71-1164;C;Naypyitaw;Normal;Female;Health And Beauty;81.3;6;24.39;512.19;2019-03-08;16;E-Wallet;487.8;24.39;5.3;Naypyitaw_Normal_Female;2;487.79999999999995;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
597-78-7908;C;Naypyitaw;Normal;Male;Fashion Accessories;90.22;3;13.533;284.193;2019-02-18;19;Cash;270.66;13.533;6.2;Naypyitaw_Normal_Male;5;270.65999999999997;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
700-81-1757;A;Yangon;Normal;Female;Electronic Accessories;26.31;5;6.5775;138.1275;2019-01-18;20;Credit Card;131.55;6.5775;8.8;Yangon_Normal_Female;8;131.54999999999998;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
354-39-5160;A;Yangon;Member;Female;Home And Lifestyle;34.42;6;10.326;216.846;2019-02-18;15;Cash;206.52;10.326;9.8;Yangon_Member_Female;1;206.52;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
241-72-9525;B;Mandalay;Normal;Male;Sports And Travel;51.91;10;25.955;545.055;2019-02-16;12;Cash;519.1;25.955;8.2;Mandalay_Normal_Male;11;519.0999999999999;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
575-30-8091;A;Yangon;Normal;Male;Sports And Travel;72.5;8;29.0;609.0;2019-03-16;19;E-Wallet;580.0;29.0;9.2;Yangon_Normal_Male;3;580.0;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
731-81-9469;C;Naypyitaw;Member;Female;Sports And Travel;89.8;10;44.9;942.9;2019-01-23;13;Credit Card;898.0;44.9;5.4;Naypyitaw_Member_Female;12;898.0;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
280-17-4359;C;Naypyitaw;Member;Male;Health And Beauty;90.5;10;45.25;950.25;2019-01-25;13;Cash;905.0;45.25;8.1;Naypyitaw_Member_Male;10;905.0;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
338-65-2210;C;Naypyitaw;Member;Female;Health And Beauty;68.6;10;34.3;720.3;2019-02-05;19;Cash;686.0;34.3;9.1;Naypyitaw_Member_Female;12;686.0;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
488-25-4221;C;Naypyitaw;Member;Female;Food And Beverages;30.41;1;1.5205;31.9305;2019-02-22;10;Credit Card;30.41;1.5205;8.4;Naypyitaw_Member_Female;12;30.41;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
239-10-7476;A;Yangon;Normal;Female;Home And Lifestyle;77.95;6;23.385;491.085;2019-01-21;16;E-Wallet;467.7;23.385;8.0;Yangon_Normal_Female;8;467.70000000000005;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
458-41-1477;C;Naypyitaw;Normal;Female;Health And Beauty;46.26;6;13.878;291.438;2019-03-08;17;Credit Card;277.56;13.878;9.5;Naypyitaw_Normal_Female;2;277.56;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
685-64-1609;A;Yangon;Member;Female;Fashion Accessories;30.14;10;15.07;316.47;2019-02-10;12;E-Wallet;301.4;15.07;9.2;Yangon_Member_Female;1;301.4;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
568-90-5112;C;Naypyitaw;Normal;Male;Health And Beauty;66.14;4;13.228;277.788;2019-03-19;12;Credit Card;264.56;13.228;5.6;Naypyitaw_Normal_Male;5;264.56;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
262-47-2794;B;Mandalay;Member;Male;Home And Lifestyle;71.86;8;28.744;603.624;2019-03-06;15;Credit Card;574.88;28.744;6.2;Mandalay_Member_Male;7;574.88;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
238-49-0436;A;Yangon;Normal;Male;Health And Beauty;32.46;8;12.984;272.664;2019-03-27;13;Credit Card;259.68;12.984;4.9;Yangon_Normal_Male;3;259.68;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
608-96-3517;B;Mandalay;Member;Female;Fashion Accessories;91.54;4;18.308;384.468;2019-03-23;19;Credit Card;366.16;18.308;4.8;Mandalay_Member_Female;6;366.16;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
584-86-7256;C;Naypyitaw;Member;Male;Sports And Travel;34.56;7;12.096;254.016;2019-03-11;16;Credit Card;241.92;12.096;7.3;Naypyitaw_Member_Male;10;241.92000000000002;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
746-94-0204;A;Yangon;Normal;Male;Fashion Accessories;83.24;9;37.458;786.618;2019-01-29;11;Credit Card;749.16;37.458;7.4;Yangon_Normal_Male;3;749.16;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
214-17-6927;C;Naypyitaw;Normal;Female;Food And Beverages;16.48;6;4.944;103.824;2019-02-07;18;E-Wallet;98.88;4.944;9.9;Naypyitaw_Normal_Female;2;98.88;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
400-89-4171;C;Naypyitaw;Normal;Female;Sports And Travel;80.97;8;32.388;680.148;2019-01-28;13;Cash;647.76;32.388;9.3;Naypyitaw_Normal_Female;2;647.76;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
782-95-9291;A;Yangon;Member;Male;Food And Beverages;92.29;5;23.0725;484.5225;2019-02-20;15;Credit Card;461.45;23.0725;9.0;Yangon_Member_Male;4;461.45000000000005;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
279-74-2924;B;Mandalay;Member;Male;Electronic Accessories;72.17;1;3.6085;75.7785;2019-01-04;19;Cash;72.17;3.6085;6.1;Mandalay_Member_Male;7;72.17;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
307-85-2293;B;Mandalay;Normal;Male;Home And Lifestyle;50.28;5;12.57;263.97;2019-03-07;13;E-Wallet;251.4;12.57;9.7;Mandalay_Normal_Male;11;251.4;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
743-04-1105;B;Mandalay;Member;Male;Health And Beauty;97.22;9;43.749;918.729;2019-03-30;14;E-Wallet;874.98;43.749;6.0;Mandalay_Member_Male;7;874.98;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
423-57-2993;B;Mandalay;Normal;Male;Sports And Travel;93.39;6;28.017;588.357;2019-03-27;19;E-Wallet;560.34;28.017;10.0;Mandalay_Normal_Male;11;560.34;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
894-41-5205;C;Naypyitaw;Normal;Female;Food And Beverages;43.18;8;17.272;362.712;2019-01-19;19;Credit Card;345.44;17.272;8.3;Naypyitaw_Normal_Female;2;345.44;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
275-28-0149;A;Yangon;Normal;Male;Sports And Travel;63.69;1;3.1845;66.8745;2019-02-25;16;Cash;63.69;3.1845;6.0;Yangon_Normal_Male;3;63.69;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
101-17-6199;A;Yangon;Normal;Male;Food And Beverages;45.79;7;16.0265;336.5565;2019-03-13;19;Credit Card;320.53;16.0265;7.0;Yangon_Normal_Male;3;320.53;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
423-80-0988;C;Naypyitaw;Normal;Male;Sports And Travel;76.4;2;7.64;160.44;2019-01-30;19;E-Wallet;152.8;7.64;6.5;Naypyitaw_Normal_Male;5;152.8;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
548-46-9322;B;Mandalay;Normal;Male;Food And Beverages;39.9;10;19.95;418.95;2019-02-20;15;Credit Card;399.0;19.95;5.9;Mandalay_Normal_Male;11;399.0;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
